STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT,
726050,14745, 20131103,   40.9,24,   28.1,24, 1016.0,21, 1002.6,24,   9.5,24,   8.3,24,  13.0,  18.1,   66.0 ,  34.0 , 0.03G,999.9, 010000,
726050,14745, 20131104,   29.0,24,   14.8,24, 1034.7,24, 1021.4,24,  10.0,24,   1.8,24,   7.0, 999.9,   44.1 ,  16.0 , 0.00G,999.9, 000000,
726050,14745, 20131105,   29.4,24,   20.1,24, 1038.7,24, 1025.5,24,   9.9,24,   1.0,24,   6.0, 999.9,   48.0 ,  16.0 , 0.00G,999.9, 000000,
726050,14745, 20131106,   41.9,24,   33.4,24, 1028.8,24, 1016.1,24,  10.0,24,   2.5,24,  11.1,  18.1,   62.1 ,  19.0 , 0.00G,999.9, 000000,
726050,14745, 20131107,   53.5,24,   46.4,24, 1011.3,23,  998.3,24,   9.6,24,   5.7,24,  12.0,  19.0,   62.1 ,  32.0 , 0.00G,999.9, 010000,
726050,14745, 20131108,   37.3,24,   27.7,24, 1011.3,24,  998.4,24,   9.6,24,   6.7,24,  14.0,  26.0,   45.0*,  26.1*, 0.06G,999.9, 010000,
726050,14745, 20131109,   37.0,24,   20.5,24, 1019.4,24, 1006.4,24,  10.0,24,   6.9,24,  14.0,  22.0,   46.9 ,  25.0 , 0.02G,999.9, 000000,
726050,14745, 20131110,   37.9,24,   32.4,24, 1012.3,21,  999.5,24,   8.2,24,   1.6,24,   7.0, 999.9,   46.0 ,  30.9 , 0.06G,999.9, 110000,
726050,14745, 20131111,   40.8,24,   26.3,24, 1013.9,24, 1001.1,24,  10.0,24,   7.0,24,  18.1,  26.0,   50.0 ,  30.9 , 0.00I,999.9, 000000,
726050,14745, 20131112,   35.4,24,   21.0,24, 1016.0,24, 1002.8,24,   9.9,24,   8.0,24,  14.0,  24.1,   50.0 ,  28.0 , 0.00G,999.9, 010000,
726050,14745, 20131113,   27.1,24,   11.0,24, 1023.2,24, 1010.1,24,  10.0,24,   8.8,24,  13.0,  20.0,   43.0 ,  21.0 , 0.00G,999.9, 000000,
726050,14745, 20131114,   33.6,24,   17.7,24, 1018.8,24, 1005.7,24,  10.0,24,   5.0,24,   9.9,  18.1,   48.9 ,  21.0 , 0.00G,999.9, 000000,
726050,14745, 20131115,   32.2,24,   21.2,24, 1020.2,24, 1007.1,24,   9.2,24,   0.4,24,   4.1, 999.9,   55.9 ,  19.0 , 0.00G,999.9, 000000,
726050,14745, 20131116,   36.6,24,   24.2,24, 1024.0,24, 1011.0,24,  10.0,24,   0.4,24,   4.1, 999.9,   57.9 ,  19.0 , 0.00G,999.9, 000000,
726050,14745, 20131117,   31.2,24,   28.9,24, 1026.1,15, 1012.4,24,   6.5,24,   0.4,24,   2.9, 999.9,   39.9*,  23.0*, 0.00G,999.9, 010000,
